Gender,Education_Level,Income_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Trans_Ct,Churned
M,College,$80K - $120K,3,1,2,1773,27,0
F,High School,$40K - $60K,5,2,4,1332,30,0
M,Graduate,$60K - $80K,5,2,4,1207,31,0
M,Uneducated,$80K - $120K,5,2,3,1640,51,0
M,High School,Less than $40K,3,2,3,0,63,0
F,High School,Less than $40K,3,3,4,1173,27,0
M,Graduate,$60K - $80K,3,3,3,0,41,0
M,High School,Less than $40K,3,3,4,2389,13,1
M,Doctorate,$80K - $120K,3,2,3,1540,32,0
F,High School,Unknown,4,3,2,1335,46,0
M,Graduate,$80K - $120K,6,3,3,0,37,0
F,Graduate,Unknown,5,3,4,852,52,0
F,Uneducated,Less than $40K,6,3,3,0,41,0
M,Graduate,$80K - $120K,5,3,4,2307,29,0
M,Unknown,$60K - $80K,5,2,3,1640,78,0
F,Graduate,Unknown,5,1,2,0,91,0
F,College,Less than $40K,6,3,4,2129,59,0
M,Graduate,$60K - $80K,5,2,3,1825,61,0
M,High School,$80K - $120K,5,3,2,668,31,0
F,Graduate,Less than $40K,5,2,3,1632,35,0
M,Graduate,$40K - $60K,5,2,2,0,45,0
M,Graduate,$80K - $120K,3,4,4,1489,45,0
M,Graduate,$120K +,4,3,3,1853,33,0
M,Graduate,$80K - $120K,5,2,4,1278,56,0
F,Unknown,Less than $40K,3,3,4,2198,48,0
M,Graduate,$80K - $120K,5,4,3,0,47,0
M,Unknown,$60K - $80K,5,2,3,2517,36,0
M,Graduate,$80K - $120K,3,1,3,1678,69,0
M,Graduate,$60K - $80K,6,3,4,1201,79,0
M,College,$60K - $80K,5,3,2,0,84,0
M,Graduate,$40K - $60K,4,2,3,1547,61,0
F,High School,Less than $40K,3,2,3,1198,63,0
M,High School,$40K - $60K,4,2,2,1845,26,0
M,Graduate,$40K - $60K,3,3,2,827,24,0
M,Unknown,$80K - $120K,6,2,2,672,54,0
M,High School,$60K - $80K,5,2,3,1404,64,0
M,College,$120K +,5,3,0,1470,36,0
F,Graduate,Less than $40K,4,3,3,1051,80,0
M,Graduate,$120K +,3,1,4,2152,62,0
M,High School,$80K - $120K,3,2,4,0,63,0
M,Uneducated,$60K - $80K,6,2,3,0,24,1
M,College,$40K - $60K,3,3,2,0,89,0
F,High School,Less than $40K,5,4,4,1220,62,0
F,Graduate,Less than $40K,5,3,4,0,13,1
F,Graduate,Less than $40K,5,4,4,2517,54,0
F,Unknown,Less than $40K,6,3,2,1384,63,0
M,Unknown,$40K - $60K,5,1,3,1380,31,0
M,Unknown,Less than $40K,5,3,3,1520,32,0
M,High School,$80K - $120K,6,2,4,1427,56,0
F,Graduate,Less than $40K,3,2,4,1625,39,0
M,Graduate,Less than $40K,3,3,4,1647,37,0
M,High School,$80K - $120K,4,3,3,0,70,0
M,Post-Graduate,$80K - $120K,5,2,2,2126,43,0
F,Uneducated,Less than $40K,6,3,4,1932,50,0
F,Uneducated,Unknown,6,4,3,2490,53,0
M,Unknown,$40K - $60K,3,2,2,2192,57,0
M,Graduate,Less than $40K,4,1,2,2021,57,0
F,Doctorate,Unknown,3,4,2,0,52,0
M,High School,$80K - $120K,2,2,4,0,45,1
F,Graduate,Less than $40K,3,3,3,1289,32,0
M,High School,Less than $40K,4,2,2,2175,35,0
M,Graduate,$60K - $80K,3,3,2,831,87,0
M,High School,$40K - $60K,3,2,3,0,22,1
M,High School,$80K - $120K,3,3,3,715,38,0
F,Unknown,Unknown,3,4,4,1566,58,0
M,Unknown,$40K - $60K,6,3,3,0,46,0
M,Uneducated,$120K +,6,3,2,1932,51,0
F,Uneducated,$40K - $60K,4,3,2,1471,55,0
F,Graduate,$40K - $60K,5,1,3,2517,63,0
F,High School,$40K - $60K,4,2,2,1665,41,0
F,Graduate,Less than $40K,3,3,4,1517,61,0
M,Unknown,Less than $40K,6,2,3,828,44,0
F,Graduate,$40K - $60K,5,4,4,1622,33,0
M,Unknown,$80K - $120K,6,2,2,1188,47,0
M,High School,$60K - $80K,5,3,2,1205,49,0
M,Graduate,Unknown,6,3,3,0,68,0
M,High School,$80K - $120K,6,3,3,1194,65,0
M,Graduate,Less than $40K,6,3,3,0,71,0
M,High School,$60K - $80K,3,3,3,2517,35,0
F,Doctorate,Less than $40K,5,1,2,0,67,0
M,Unknown,Unknown,3,2,2,633,56,0
M,Uneducated,$120K +,5,2,3,817,35,0
M,High School,$80K - $120K,5,3,3,0,53,0
M,College,Less than $40K,6,2,4,1920,49,0
F,College,Less than $40K,4,2,4,2517,22,0
M,Graduate,$80K - $120K,5,2,4,1339,30,0
M,College,$40K - $60K,3,3,3,1665,34,0
F,High School,Less than $40K,6,4,3,1627,36,0
M,Uneducated,$60K - $80K,6,3,4,1812,86,0
F,Post-Graduate,Less than $40K,3,2,3,1428,26,1
F,Uneducated,Less than $40K,4,2,1,0,43,0
F,Graduate,Less than $40K,4,2,3,0,72,0
F,Unknown,$40K - $60K,4,3,2,1245,80,0
M,Unknown,$80K - $120K,3,4,2,2229,33,0
M,Uneducated,$80K - $120K,3,3,1,2129,45,0
M,Uneducated,$120K +,2,3,4,0,15,1
M,College,$60K - $80K,5,3,2,1815,34,0
M,College,$80K - $120K,4,4,4,1311,37,0
M,Graduate,$40K - $60K,6,1,3,925,63,0
M,Graduate,$80K - $120K,5,4,2,2517,36,0
M,High School,$120K +,3,3,4,2517,36,0
F,Graduate,Unknown,4,4,4,648,56,0
M,Unknown,$60K - $80K,6,2,4,0,47,0
M,Graduate,$80K - $120K,4,4,3,1463,50,0
M,College,$40K - $60K,3,3,2,2185,58,0
M,Graduate,Less than $40K,4,3,2,2491,50,0
M,Graduate,$40K - $60K,3,2,4,1169,57,0
M,Graduate,$60K - $80K,3,2,1,1605,74,0
F,Graduate,Less than $40K,4,2,4,1106,41,0
M,College,$60K - $80K,2,3,4,2517,12,1
M,Unknown,$60K - $80K,4,2,0,681,57,0
M,Graduate,$80K - $120K,4,2,2,1476,44,0
M,Unknown,$80K - $120K,5,3,3,876,43,0
M,Graduate,$40K - $60K,3,3,3,0,36,0
M,Graduate,$80K - $120K,6,4,2,1253,60,0
F,Graduate,Less than $40K,3,4,3,1077,31,0
M,Graduate,$40K - $60K,6,4,1,1629,30,0
M,Graduate,$80K - $120K,4,3,2,1256,55,0
F,Uneducated,Less than $40K,5,4,1,2253,63,0
F,Graduate,Unknown,5,2,2,1251,37,0
M,Graduate,$40K - $60K,6,4,2,683,49,0
F,College,Less than $40K,3,3,3,1010,47,0
M,Graduate,$80K - $120K,6,3,4,0,18,1
M,Graduate,$40K - $60K,5,3,3,963,43,0
M,Uneducated,Less than $40K,6,2,4,0,58,0
M,Uneducated,$80K - $120K,6,2,2,1259,52,0
F,High School,Unknown,6,3,4,1281,51,0
F,Graduate,Less than $40K,3,3,3,1390,63,0
F,Doctorate,Unknown,3,2,1,1085,63,0
M,High School,$60K - $80K,6,3,4,1580,36,0
M,College,$80K - $120K,4,4,4,1720,37,0
F,College,Less than $40K,6,4,1,1968,70,0
M,Graduate,$60K - $80K,4,4,4,1516,49,0
M,Doctorate,$120K +,3,3,4,0,18,1
M,Uneducated,$40K - $60K,5,2,3,0,49,0
M,Graduate,$120K +,3,3,3,0,45,0
M,Uneducated,$80K - $120K,6,2,3,1220,49,0
M,High School,$40K - $60K,3,3,1,1980,45,0
F,Uneducated,Less than $40K,5,4,2,1158,41,0
F,Unknown,$40K - $60K,3,3,2,1910,38,0
F,High School,Unknown,6,1,3,1988,46,0
M,College,$40K - $60K,3,3,4,1075,57,0
M,Doctorate,$80K - $120K,3,3,1,1539,74,0
M,College,$60K - $80K,6,3,2,1061,34,0
F,College,$40K - $60K,4,4,2,1411,47,0
M,Uneducated,$120K +,6,2,1,1251,39,0
F,Graduate,Less than $40K,4,3,1,1378,56,0
M,High School,$80K - $120K,4,1,3,0,46,0
M,Uneducated,$60K - $80K,6,3,5,2517,35,0
F,Graduate,Less than $40K,4,3,2,2517,32,0
M,High School,$40K - $60K,6,6,2,1046,40,0
M,Unknown,$60K - $80K,6,1,1,1577,70,0
F,Graduate,Less than $40K,5,1,3,584,87,0
F,High School,Unknown,6,2,2,1931,47,0
M,Graduate,$40K - $60K,4,2,2,2047,36,0
F,Graduate,Less than $40K,5,1,1,773,21,0
M,Unknown,$40K - $60K,6,1,1,504,65,0
M,Uneducated,$60K - $80K,6,2,3,1599,37,0
M,Unknown,$60K - $80K,4,2,2,2411,31,0
M,High School,$60K - $80K,4,1,2,1266,58,0
M,Unknown,$80K - $120K,6,2,1,0,41,0
F,Uneducated,$40K - $60K,5,3,2,1373,29,0
M,Graduate,$60K - $80K,3,3,2,2014,26,0
F,Graduate,Less than $40K,5,2,4,1564,40,0
F,High School,Less than $40K,4,1,3,1748,57,0
F,High School,Less than $40K,6,2,3,2312,33,0
M,Graduate,$120K +,4,3,1,1970,29,0
M,Uneducated,$120K +,2,3,4,0,48,1
F,High School,Less than $40K,6,1,1,1126,30,0
M,Graduate,$60K - $80K,4,1,1,1607,38,0
F,Post-Graduate,Less than $40K,5,2,4,1091,80,0
F,Graduate,$40K - $60K,3,5,2,1157,38,0
F,Graduate,$40K - $60K,6,1,2,1274,26,0
M,High School,$80K - $120K,6,4,3,2517,75,0
F,Uneducated,$40K - $60K,5,1,1,0,41,0
M,High School,$80K - $120K,3,1,4,2065,49,0
M,Graduate,$60K - $80K,6,2,2,1402,61,0
M,High School,$120K +,4,2,2,1665,61,0
M,Uneducated,$40K - $60K,4,3,4,0,35,0
F,Graduate,Less than $40K,6,2,1,1543,70,0
M,Unknown,Unknown,5,3,2,0,33,0
M,Graduate,$60K - $80K,3,2,3,1974,44,0
F,Graduate,Less than $40K,5,3,1,962,34,0
F,Graduate,Unknown,5,2,2,1142,48,0
M,College,Unknown,3,3,3,2517,70,0
M,High School,$60K - $80K,4,2,1,1687,55,0
F,Uneducated,Unknown,3,1,4,1843,60,0
F,Graduate,$40K - $60K,5,1,2,1665,60,0
F,Post-Graduate,Less than $40K,3,4,3,0,22,1
F,Graduate,Unknown,5,2,4,1660,49,0
M,High School,$60K - $80K,4,2,1,0,70,0
F,Doctorate,Less than $40K,5,2,4,1830,33,0
F,Unknown,$40K - $60K,4,2,2,1244,37,0
M,Uneducated,$80K - $120K,6,3,2,916,36,0
F,Uneducated,$40K - $60K,3,6,4,0,71,0
F,High School,Less than $40K,5,1,3,0,66,0
M,Post-Graduate,$60K - $80K,6,3,2,2056,46,0
M,High School,$80K - $120K,6,3,3,1541,32,0
M,Graduate,$60K - $80K,6,2,4,1520,26,0
M,Graduate,$120K +,3,3,0,0,31,1
M,Doctorate,$80K - $120K,5,2,2,1616,28,0
F,Graduate,Less than $40K,6,6,3,0,71,0
M,Graduate,$80K - $120K,3,2,2,2517,30,0
M,Graduate,$60K - $80K,6,1,2,1149,61,0
F,Uneducated,Less than $40K,3,1,2,2000,43,0
F,Uneducated,Less than $40K,5,3,4,0,56,0
F,Uneducated,Less than $40K,4,1,5,1351,39,0
M,Graduate,$80K - $120K,4,2,1,2008,40,0
M,High School,$60K - $80K,4,3,2,1550,52,0
M,Graduate,$80K - $120K,4,3,1,2517,49,0
F,Post-Graduate,Less than $40K,3,2,4,2008,73,0
M,High School,$120K +,4,1,2,1656,45,0
M,Unknown,Less than $40K,3,4,4,0,35,1
F,Graduate,Less than $40K,4,2,2,2517,25,0
M,Graduate,$80K - $120K,5,5,4,978,63,0
F,Graduate,$40K - $60K,5,3,3,1328,62,0
F,High School,Less than $40K,1,0,4,1962,25,1
F,College,$40K - $60K,4,2,1,0,68,0
M,Uneducated,Less than $40K,4,2,4,1118,64,0
F,High School,Unknown,3,2,3,2517,27,0
M,High School,$40K - $60K,6,3,2,1572,36,0
M,Unknown,$40K - $60K,6,2,4,1387,32,0
F,Graduate,Unknown,3,3,2,996,43,0
M,Graduate,$40K - $60K,6,2,5,1695,36,0
M,High School,$40K - $60K,3,1,5,0,65,0
M,High School,$40K - $60K,3,5,2,1533,73,0
F,Unknown,Unknown,3,4,3,0,46,0
F,Graduate,Less than $40K,4,1,2,2022,28,0
M,High School,Less than $40K,6,3,3,1348,58,0
M,College,$80K - $120K,5,2,4,1496,57,0
M,College,$120K +,4,2,5,1155,51,0
M,High School,Less than $40K,3,3,5,670,54,0
M,Graduate,$80K - $120K,4,4,4,934,52,0
M,High School,$60K - $80K,5,4,2,1542,44,0
F,Doctorate,Unknown,4,2,2,2118,30,0
M,Uneducated,$60K - $80K,5,3,5,998,29,0
M,Graduate,$120K +,4,1,3,1899,48,0
M,College,$80K - $120K,4,1,5,773,54,0
M,Uneducated,$120K +,4,3,5,1518,55,0
M,High School,$80K - $120K,5,1,2,1306,32,0
M,Post-Graduate,Less than $40K,5,1,2,1227,33,0
M,High School,$40K - $60K,5,2,3,2002,34,0
M,Unknown,$120K +,4,2,2,2300,71,0
M,Graduate,$60K - $80K,6,2,2,2092,69,0
M,College,$40K - $60K,3,4,3,1256,29,0
M,Graduate,Less than $40K,4,1,4,629,37,0
F,Uneducated,Less than $40K,6,1,5,1284,27,0
F,High School,Less than $40K,4,3,4,0,71,0
M,Uneducated,$120K +,5,1,2,1731,27,0
F,High School,Less than $40K,4,2,3,0,24,0
F,Uneducated,Unknown,4,3,2,0,62,0
M,Uneducated,$40K - $60K,6,2,5,1647,36,0
M,High School,$60K - $80K,3,3,3,0,29,1
M,College,Less than $40K,5,2,4,2517,73,0
M,Graduate,$120K +,3,2,2,770,54,0
M,Unknown,$60K - $80K,5,1,5,1640,34,0
M,High School,$60K - $80K,3,1,4,1392,34,0
F,High School,Less than $40K,5,6,3,1188,59,0
F,Graduate,$40K - $60K,5,1,2,1424,33,0
F,Uneducated,Less than $40K,6,1,2,1453,88,0
M,High School,Less than $40K,3,3,5,1736,29,0
M,Unknown,$120K +,4,1,4,1427,44,0
F,Uneducated,$40K - $60K,4,2,5,1271,38,0
M,High School,$80K - $120K,6,3,2,2351,32,0
M,Uneducated,Less than $40K,3,3,3,0,17,1
F,College,Less than $40K,4,4,2,1145,42,0
M,Uneducated,$40K - $60K,5,2,3,902,61,0
F,Graduate,Less than $40K,5,3,3,1794,37,0
M,Unknown,$80K - $120K,6,1,4,2156,36,0
F,College,Unknown,3,3,2,2130,44,0
F,High School,Unknown,5,0,3,0,49,0
M,Graduate,$80K - $120K,4,2,3,1018,53,0
M,College,$80K - $120K,4,3,5,0,59,0
M,High School,$60K - $80K,4,1,4,629,79,0
F,Uneducated,Less than $40K,4,2,5,2517,51,0
M,Graduate,$40K - $60K,3,3,5,0,21,1
M,College,Less than $40K,4,3,3,0,30,1
M,Uneducated,$80K - $120K,6,1,2,2378,49,0
M,Uneducated,$40K - $60K,5,1,2,1670,51,0
M,Uneducated,$120K +,6,2,3,676,58,0
M,Uneducated,$60K - $80K,5,3,4,1322,41,0
M,Post-Graduate,$80K - $120K,4,3,2,1359,48,0
F,Post-Graduate,Less than $40K,4,2,3,0,79,0
M,Doctorate,$120K +,3,2,5,862,74,0
M,Unknown,$80K - $120K,4,3,3,2120,55,0
F,Doctorate,Less than $40K,3,3,3,1624,55,0
M,High School,$120K +,5,1,4,0,36,0
M,College,$60K - $80K,6,1,4,0,56,0
M,Graduate,$60K - $80K,4,1,2,1554,60,0
F,Graduate,Less than $40K,3,3,3,2399,48,0
M,Unknown,$120K +,5,3,4,1168,43,0
F,College,Unknown,2,3,3,0,40,1
M,College,$120K +,3,2,2,1025,52,0
M,High School,$80K - $120K,5,3,3,979,68,0
M,Graduate,$40K - $60K,5,1,2,1389,69,0
M,Graduate,$40K - $60K,6,2,4,1276,38,0
F,High School,Less than $40K,4,3,3,1848,49,0
M,College,Less than $40K,4,3,3,2517,57,0
M,Uneducated,$120K +,5,2,4,888,42,0
F,College,Unknown,3,2,5,0,70,0
F,Doctorate,Unknown,4,3,4,0,62,0
M,College,$80K - $120K,4,3,3,1775,52,0
F,College,Less than $40K,6,1,2,2517,56,0
M,High School,$80K - $120K,4,2,3,758,42,0
M,Graduate,$40K - $60K,4,2,5,1786,27,0
F,Unknown,Less than $40K,6,3,4,979,61,0
F,High School,Less than $40K,5,1,5,0,83,0
M,Uneducated,$80K - $120K,4,3,3,1732,41,0
M,High School,$60K - $80K,3,1,2,2149,49,0
M,Unknown,$60K - $80K,3,3,2,1092,39,0
M,Doctorate,$60K - $80K,6,2,4,2442,38,0
M,Graduate,$40K - $60K,3,3,5,0,25,1
M,College,$60K - $80K,6,3,2,2096,49,0
F,Doctorate,Less than $40K,2,2,3,978,33,1
F,High School,Less than $40K,5,1,3,1694,49,0
F,Uneducated,Less than $40K,4,2,2,0,40,0
F,Graduate,Less than $40K,6,2,2,2517,37,0
M,Graduate,Less than $40K,6,1,2,2489,79,0
M,Graduate,$40K - $60K,2,3,3,906,27,1
F,Uneducated,Less than $40K,6,3,3,1338,55,0
M,Graduate,$80K - $120K,3,2,3,2055,49,0
F,Unknown,Unknown,4,1,4,1580,44,0
F,Uneducated,Unknown,5,1,2,2517,34,0
F,High School,$40K - $60K,4,1,2,1987,72,0
F,Uneducated,Unknown,4,3,1,0,71,0
M,Unknown,$40K - $60K,3,3,1,1542,56,0
F,Graduate,Less than $40K,4,2,0,1726,51,0
M,Graduate,$120K +,3,2,1,2517,34,0
M,Graduate,$80K - $120K,3,3,3,1209,28,0
M,Uneducated,$40K - $60K,4,3,4,1884,79,0
F,High School,Less than $40K,5,1,1,1856,55,0
M,High School,$60K - $80K,6,1,4,0,80,0
M,College,Unknown,6,3,2,1720,71,0
F,College,$40K - $60K,6,1,2,0,32,0
M,College,$60K - $80K,4,3,3,1115,41,0
F,Graduate,Less than $40K,4,2,1,0,62,0
F,Graduate,Less than $40K,5,3,2,1229,74,0
F,High School,Less than $40K,4,3,4,2036,33,0
M,Graduate,Unknown,4,1,3,2007,47,0
F,Graduate,Unknown,3,3,2,0,65,0
M,Uneducated,$80K - $120K,6,3,2,1657,86,0
M,Doctorate,$40K - $60K,3,2,0,0,64,0
M,High School,$40K - $60K,6,2,2,1326,32,0
M,Graduate,$80K - $120K,6,3,4,0,77,0
M,Graduate,$40K - $60K,4,1,2,1118,31,0
F,High School,Less than $40K,3,5,0,1810,68,0
F,Doctorate,Unknown,4,3,3,2069,57,0
M,Graduate,$40K - $60K,4,1,4,2092,43,0
F,Uneducated,Less than $40K,3,2,4,0,60,0
F,Post-Graduate,Less than $40K,4,1,1,2276,62,0
F,Doctorate,Less than $40K,5,2,4,648,27,0
M,Graduate,$60K - $80K,3,1,2,1928,57,0
M,High School,$80K - $120K,3,3,2,2517,67,0
F,Uneducated,$40K - $60K,3,1,3,2290,41,0
M,Graduate,$120K +,6,3,4,1207,33,0
M,Graduate,Less than $40K,5,2,4,2410,20,1
M,Unknown,Less than $40K,5,2,0,1712,68,0
M,High School,$80K - $120K,5,1,4,2517,55,0
M,Uneducated,$60K - $80K,6,2,4,1459,57,0
M,Graduate,$120K +,6,2,4,1300,65,0
M,Unknown,$120K +,6,2,2,1673,66,0
M,Doctorate,$80K - $120K,3,3,4,417,46,1
F,Uneducated,Unknown,5,3,2,905,73,0
F,Uneducated,Less than $40K,5,3,2,2517,34,0
F,Graduate,Less than $40K,4,2,1,1041,28,0
F,Unknown,Unknown,5,3,2,2312,40,0
F,High School,Less than $40K,6,2,2,1578,81,0
M,Uneducated,$120K +,4,3,3,1814,49,0
M,Graduate,$40K - $60K,4,2,4,1437,31,0
F,Graduate,Less than $40K,5,1,3,1028,77,0
M,Uneducated,$80K - $120K,6,1,1,1535,35,0
M,Unknown,$40K - $60K,6,1,2,994,64,0
F,Graduate,Less than $40K,5,3,5,2491,30,0
M,Graduate,Less than $40K,6,3,3,2069,44,0
F,High School,Unknown,1,2,4,0,23,1
M,Uneducated,$60K - $80K,3,1,4,1740,51,0
M,College,$120K +,6,2,4,0,57,0
M,College,$60K - $80K,6,3,4,1181,74,0
M,Graduate,$80K - $120K,6,1,2,1285,46,0
M,Post-Graduate,$80K - $120K,3,3,4,1363,38,0
M,Graduate,$40K - $60K,3,3,2,1591,36,0
M,Graduate,Unknown,5,2,2,2308,35,0
M,Uneducated,Less than $40K,1,3,3,1696,20,1
M,High School,$80K - $120K,4,2,3,2202,33,0
M,College,$60K - $80K,5,4,4,1737,27,0
F,Unknown,Less than $40K,4,3,3,1990,57,0
F,Graduate,Less than $40K,5,3,4,0,34,1
F,Graduate,Less than $40K,3,1,1,1173,45,0
M,Unknown,$60K - $80K,6,1,2,1700,54,0
M,Graduate,$40K - $60K,5,1,3,901,56,0
M,Unknown,$80K - $120K,5,3,2,1900,36,0
F,High School,Less than $40K,5,2,0,802,36,0
F,Uneducated,Less than $40K,4,3,4,955,62,0
M,Graduate,$60K - $80K,4,2,2,947,58,0
M,Post-Graduate,$60K - $80K,4,2,2,1319,74,0
M,Graduate,$120K +,5,2,5,1578,48,0
M,Graduate,$40K - $60K,3,1,5,2098,64,0
F,High School,Less than $40K,5,3,4,2517,35,0
M,Unknown,$60K - $80K,6,3,2,2001,59,0
M,Unknown,$40K - $60K,6,1,2,2027,42,0
M,Doctorate,$120K +,4,3,1,1119,40,0
F,High School,$40K - $60K,5,2,4,1490,78,0
F,Uneducated,Less than $40K,4,3,1,1885,48,0
F,Graduate,Less than $40K,3,3,3,1683,54,0
M,Graduate,$120K +,6,3,1,984,35,0
F,High School,Less than $40K,5,2,4,1551,65,0
M,High School,$80K - $120K,3,3,4,0,56,0
F,Uneducated,Less than $40K,4,3,3,0,64,0
M,Graduate,$80K - $120K,4,3,5,0,74,0
M,Graduate,$60K - $80K,3,3,2,542,78,0
M,Graduate,$120K +,5,2,4,1945,33,0
M,Uneducated,$60K - $80K,4,1,5,2517,46,0
M,Graduate,Less than $40K,6,2,4,1430,30,0
F,Uneducated,Unknown,3,3,5,0,44,0
F,Graduate,Less than $40K,4,3,1,1389,54,0
M,Post-Graduate,Less than $40K,6,3,4,0,31,0
M,High School,$60K - $80K,5,2,4,1517,38,0
F,Graduate,$40K - $60K,5,2,2,865,71,0
M,Graduate,$60K - $80K,2,3,4,0,23,1
F,High School,Less than $40K,4,2,1,2517,57,0
M,Doctorate,$40K - $60K,5,2,2,1541,67,0
F,High School,Less than $40K,3,3,1,663,73,0
F,High School,Unknown,1,4,2,1960,38,1
M,Doctorate,Unknown,3,2,2,1608,77,0
M,High School,$40K - $60K,3,2,1,2371,80,0
F,Unknown,Unknown,3,3,1,966,87,0
F,Unknown,$40K - $60K,3,1,3,1819,35,0
F,Graduate,$40K - $60K,6,2,5,2517,36,0
M,Graduate,$80K - $120K,4,2,3,1661,33,0
M,College,$60K - $80K,3,1,4,1573,38,0
F,Unknown,Less than $40K,6,1,4,0,36,0
M,Unknown,$120K +,6,1,2,0,56,0
M,Graduate,$80K - $120K,6,3,1,1176,52,0
F,Uneducated,Unknown,6,1,4,2401,35,0
M,Unknown,$60K - $80K,6,4,5,1366,35,0
M,Graduate,$40K - $60K,4,3,4,0,61,0
F,High School,$40K - $60K,3,3,3,1559,71,0
M,Unknown,$120K +,6,2,4,1967,43,0
M,Uneducated,Unknown,3,3,2,1295,24,0
F,Graduate,$40K - $60K,4,3,4,1969,60,0
M,College,$80K - $120K,6,3,3,620,47,0
F,Graduate,Less than $40K,3,1,2,1300,34,0
M,Post-Graduate,Unknown,4,1,2,1630,33,0
M,Unknown,$80K - $120K,6,3,3,1180,69,0
F,Unknown,Less than $40K,5,3,1,2095,56,0
F,Graduate,Unknown,5,2,0,2053,38,0
M,College,$80K - $120K,3,2,1,614,48,0
M,College,$80K - $120K,6,3,4,0,37,0
M,High School,Unknown,5,3,5,1209,49,0
F,Graduate,Less than $40K,5,1,2,2517,31,0
F,College,Less than $40K,3,3,3,1865,54,0
F,Uneducated,Unknown,3,3,5,1491,63,0
F,Uneducated,Unknown,6,2,5,0,69,0
M,Uneducated,$40K - $60K,6,2,2,1461,71,0
M,Unknown,$80K - $120K,3,3,5,1190,64,0
F,College,Less than $40K,5,3,4,1218,75,0
F,High School,Less than $40K,5,1,4,1796,42,0
F,High School,Less than $40K,6,1,3,1685,40,0
M,Graduate,$80K - $120K,6,2,3,770,41,0
M,Unknown,$80K - $120K,6,1,3,1880,19,0
M,Graduate,$60K - $80K,4,2,3,1275,28,0
F,College,Less than $40K,4,3,3,1505,67,0
M,High School,$120K +,4,2,3,1250,60,0
F,Post-Graduate,Less than $40K,6,3,2,797,74,0
M,High School,$80K - $120K,5,3,2,0,67,0
F,Graduate,Less than $40K,6,1,3,1470,53,0
M,Graduate,$60K - $80K,4,1,3,2349,57,0
F,Uneducated,Unknown,5,3,5,2355,49,0
M,Doctorate,Less than $40K,3,3,2,1685,67,0
M,Graduate,$40K - $60K,3,1,4,0,61,0
M,High School,$60K - $80K,4,3,2,1841,58,0
F,Graduate,Less than $40K,3,3,2,938,65,0
F,High School,$40K - $60K,4,1,2,1674,53,0
F,High School,Unknown,3,3,4,2286,57,0
M,Unknown,$60K - $80K,3,1,3,2163,40,0
F,Uneducated,Unknown,4,1,2,1236,69,0
F,Unknown,Less than $40K,6,2,2,2517,29,0
M,College,$80K - $120K,3,4,3,1874,47,0
M,Graduate,$40K - $60K,5,1,3,1873,48,0
F,Doctorate,Less than $40K,4,3,4,772,40,0
M,Graduate,Less than $40K,3,2,2,1738,52,0
M,Graduate,$60K - $80K,5,2,1,985,70,0
M,Graduate,$60K - $80K,3,2,2,1480,38,0
F,Doctorate,Less than $40K,4,3,3,1469,64,0
F,Unknown,Less than $40K,6,2,4,2260,30,0
F,Uneducated,Unknown,4,1,2,666,60,0
M,Graduate,$80K - $120K,3,2,2,946,65,0
F,High School,Less than $40K,3,3,4,526,55,0
M,College,$120K +,6,3,3,2315,46,0
M,Graduate,$60K - $80K,6,3,3,2301,33,0
M,Graduate,$80K - $120K,3,1,0,1501,34,0
M,High School,$120K +,4,1,3,1347,27,0
M,High School,$60K - $80K,5,1,4,1305,72,0
M,College,$80K - $120K,1,4,3,243,27,1
M,High School,$40K - $60K,3,2,3,1799,72,0
F,Unknown,Less than $40K,4,1,4,2517,26,0
F,Graduate,Less than $40K,6,2,2,1619,62,0
M,College,$80K - $120K,5,2,4,1909,52,0
F,Doctorate,Unknown,4,1,2,1298,39,0
M,College,$40K - $60K,5,2,3,1611,41,0
F,Graduate,Less than $40K,4,2,3,1327,34,0
M,Uneducated,$120K +,5,2,4,787,32,1
F,Unknown,$40K - $60K,6,2,4,835,40,0
F,Graduate,Less than $40K,6,2,2,1773,64,0
M,Graduate,$80K - $120K,6,3,5,0,18,1
F,Doctorate,$40K - $60K,3,3,2,948,44,0
M,Uneducated,$80K - $120K,1,3,4,2408,40,1
F,Graduate,Less than $40K,4,3,2,0,62,0
M,High School,$40K - $60K,3,3,2,1543,71,0
M,High School,$40K - $60K,3,2,5,1135,33,0
M,Graduate,$60K - $80K,3,2,4,1562,49,0
M,Unknown,$60K - $80K,6,1,3,1433,50,0
M,Graduate,$120K +,6,3,2,744,33,0
M,Graduate,$60K - $80K,3,1,3,1504,72,0
M,Uneducated,$40K - $60K,6,3,2,1551,82,0
M,Post-Graduate,$60K - $80K,6,1,2,1580,86,0
M,Uneducated,$60K - $80K,6,1,2,1393,47,0
M,High School,$120K +,4,1,3,1470,36,0
F,College,$40K - $60K,5,3,2,2517,41,0
F,High School,Less than $40K,6,2,3,2215,30,0
F,Uneducated,$40K - $60K,6,3,3,1338,58,0
F,Unknown,Unknown,6,3,2,1084,37,0
M,Graduate,$80K - $120K,4,2,3,321,44,1
M,Graduate,$60K - $80K,3,1,2,2227,61,0
M,College,$40K - $60K,3,3,1,2180,36,0
F,Graduate,Unknown,3,2,4,1499,83,0
M,College,$80K - $120K,3,2,2,2508,29,0
